05/07/2022,564960001,09:11:28 AM,,USP3579EBZ99,0,15/02/2018,15/02/2023,140,225,50000,4871,243550000,8429536.11,99.6338,251087656,9.5,05/07/2022,DOP,BHDVAL,BHDVAL,BONOS DE DEUDA SOBERANA LEY 248-17,33,8.9,FIXED,2,Govt,Accepted,SEH,MINISTERIO DE HACIENDA
05/07/2022,564960002,09:11:28 AM,MH22034,DO1005210922,0,10/06/2022,09/06/2034,25,4357,100000,6560,656000000,5841095.89,100.8291,667279991.9,12.86,05/07/2022,DOP,,BBHD,BBHD,33,13,FIXED,2,Govt,Accepted,,
05/07/2022,565040002,09:11:28 AM,BSRD2023,,0,15/02/2018,15/02/2023,142,223,50000,200,10000000,351055.56,99.5,10301055.56,9.7394,07/07/2022,DOP,BHDVAL,BRESERVA,BONOS DE DEUDA SOBERANA LEY 248-17,33,8.9,FIXED,2,Govt,Accepted,SEH,MINISTERIO DE HACIENDA
